Full Name,Attribute Name,Entity Name,Business Name,Acronym,Full Term
oracle.npofe02p.ods.equty_mo_end_expsr.amlta7_rt,Amlta7 Rate,EQUITY MONTH END EXPOSURE,Alternative Modified Look Through Approach 7 Rate,AMLTA7,Alternative Modified Look Through Approach 7
oracle.npofe02p.ods.pre_equty_gef_mo_end_expsr.amlta7_rt,Amlta7 Rate,PRE-STAGE EQUITY GLOBAL ELECTRONIC FUNDS MONTH END EXPOSURE,Alternative Modified Look Through Approach 7 Rate,AMLTA7,Alternative Modified Look Through Approach 7
oracle.npofe02p.ods.pre_bs_mnl_equty_adj.amlta7_rt,Amlta7 Rate,PRE-STAGE BANK STATEMENT MANUAL EQUITY ADJUSTMENT,Alternative Modified Look Through Approach 7 Rate,AMLTA7,Alternative Modified Look Through Approach 7
oracle.npofe02p.ods.pre_mnl_equty_adj.amlta7_rt,Amlta7 Rate,PRE-STAGE MANUAL EQUITY ADJUSTMENT,Alternative Modified Look Through Approach 7 Rate,AMLTA7,Alternative Modified Look Through Approach 7
oracle.npofe02p.ods.equty_expsr_adj.amlta7_rt,Amlta7 Rate,EQUITY EXPOSURE ADJUSTMENT,Alternative Modified Look Through Approach 7 Rate,AMLTA7,Alternative Modified Look Through Approach 7
oracle.npofe02p.ods.equty_mo_end_expsr_r.amlta7_rt,Amlta7 Rate,EQUITY MONTH END EXPOSURE RETROFIT,Alternative Modified Look Through Approach 7 Rate,AMLTA7,Alternative Modified Look Through Approach 7
oracle.npofe02p.ods.equty_expsr_adj_cntl.amlta8_actl_am,Amlta8 Actual Amount,EQUITY EXPOSURE ADJUSTMENT CONTROL,Alternative Modified Look Through Approach 8 Actual Amount,AMLTA8,Alternative Modified Look Through Approach 8
oracle.npofe02p.ods.equty_mo_end_expsr_cntl.amlta8_actl_am,Amlta8 Actual Amount,EQUITY MONTH END EXPOSURE CONTROL,Alternative Modified Look Through Approach 8 Actual Amount,AMLTA8,Alternative Modified Look Through Approach 8
oracle.npofe02p.ods.equty_expsr_adj_cntl.amlta8_expt_am,Amlta8 Expected Amount,EQUITY EXPOSURE ADJUSTMENT CONTROL,Alternative Modified Look Through Approach 8 Expected Amount,AMLTA8,Alternative Modified Look Through Approach 8
oracle.npofe02p.ods.equty_mo_end_expsr_cntl.amlta8_expt_am,Amlta8 Expected Amount,EQUITY MONTH END EXPOSURE CONTROL,Alternative Modified Look Through Approach 8 Expected Amount,AMLTA8,Alternative Modified Look Through Approach 8
oracle.npofe02p.ods.pre_mnl_equty_adj.amlta8_rt,Amlta8 Rate,PRE-STAGE MANUAL EQUITY ADJUSTMENT,Alternative Modified Look Through Approach 8 Rate,AMLTA8,Alternative Modified Look Through Approach 8
oracle.npofe02p.ods.equty_expsr_adj.amlta8_rt,Amlta8 Rate,EQUITY EXPOSURE ADJUSTMENT,Alternative Modified Look Through Approach 8 Rate,AMLTA8,Alternative Modified Look Through Approach 8
oracle.npofe02p.ods.equty_mo_end_expsr.amlta8_rt,Amlta8 Rate,EQUITY MONTH END EXPOSURE,Alternative Modified Look Through Approach 8 Rate,AMLTA8,Alternative Modified Look Through Approach 8
oracle.npofe02p.ods.pre_bs_mnl_equty_adj.amlta8_rt,Amlta8 Rate,PRE-STAGE BANK STATEMENT MANUAL EQUITY ADJUSTMENT,Alternative Modified Look Through Approach 8 Rate,AMLTA8,Alternative Modified Look Through Approach 8
oracle.npofe02p.ods.pre_equty_gef_mo_end_expsr.amlta8_rt,Amlta8 Rate,PRE-STAGE EQUITY GLOBAL ELECTRONIC FUNDS MONTH END EXPOSURE,Alternative Modified Look Through Approach 8 Rate,AMLTA8,Alternative Modified Look Through Approach 8
oracle.npofe02p.ods.equty_mo_end_expsr_r.amlta8_rt,Amlta8 Rate,EQUITY MONTH END EXPOSURE RETROFIT,Alternative Modified Look Through Approach 8 Rate,AMLTA8,Alternative Modified Look Through Approach 8
oracle.npofe02p.ods.pre_equty_crd_mo_end_expsr.amlta8_rt,Amlta8 Rate,PRE-STAGE EQUITY CARD MONTH END EXPOSURE,Alternative Modified Look Through Approach 8 Rate,AMLTA8,Alternative Modified Look Through Approach 8
oracle.npofe02p.ods.equty_expsr_adj_cntl.amlta9_actl_am,Amlta9 Actual Amount,EQUITY EXPOSURE ADJUSTMENT CONTROL,Alternative Modified Look Through Approach 9 Actual Amount,AMLTA9,Alternative Modified Look Through Approach 9
oracle.npofe02p.ods.equty_mo_end_expsr_cntl.amlta9_actl_am,Amlta9 Actual Amount,EQUITY MONTH END EXPOSURE CONTROL,Alternative Modified Look Through Approach 9 Actual Amount,AMLTA9,Alternative Modified Look Through Approach 9
oracle.npofe02p.ods.equty_mo_end_expsr_cntl.amlta9_expt_am,Amlta9 Expected Amount,EQUITY MONTH END EXPOSURE CONTROL,Alternative Modified Look Through Approach 9 Expected Amount,AMLTA9,Alternative Modified Look Through Approach 9
oracle.npofe02p.ods.equty_expsr_adj_cntl.amlta9_expt_am,Amlta9 Expected Amount,EQUITY EXPOSURE ADJUSTMENT CONTROL,Alternative Modified Look Through Approach 9 Expected Amount,AMLTA9,Alternative Modified Look Through Approach 9
oracle.npofe02p.ods.pre_mnl_equty_adj.amlta9_rt,Amlta9 Rate,PRE-STAGE MANUAL EQUITY ADJUSTMENT,Alternative Modified Look Through Approach 9 Rate,AMLTA9,Alternative Modified Look Through Approach 9
oracle.npofe02p.ods.equty_expsr_adj.amlta9_rt,Amlta9 Rate,EQUITY EXPOSURE ADJUSTMENT,Alternative Modified Look Through Approach 9 Rate,AMLTA9,Alternative Modified Look Through Approach 9
oracle.npofe02p.ods.equty_mo_end_expsr.amlta9_rt,Amlta9 Rate,EQUITY MONTH END EXPOSURE,Alternative Modified Look Through Approach 9 Rate,AMLTA9,Alternative Modified Look Through Approach 9
oracle.npofe02p.ods.pre_bs_mnl_equty_adj.amlta9_rt,Amlta9 Rate,PRE-STAGE BANK STATEMENT MANUAL EQUITY ADJUSTMENT,Alternative Modified Look Through Approach 9 Rate,AMLTA9,Alternative Modified Look Through Approach 9
oracle.npofe02p.ods.equty_mo_end_expsr_r.amlta9_rt,Amlta9 Rate,EQUITY MONTH END EXPOSURE RETROFIT,Alternative Modified Look Through Approach 9 Rate,AMLTA9,Alternative Modified Look Through Approach 9
oracle.npofe02p.ods.pre_equty_gef_mo_end_expsr.amlta9_rt,Amlta9 Rate,PRE-STAGE EQUITY GLOBAL ELECTRONIC FUNDS MONTH END EXPOSURE,Alternative Modified Look Through Approach 9 Rate,AMLTA9,Alternative Modified Look Through Approach 9
oracle.npofe02p.ods.equty_mo_end_expsr_cntl.axp_equty_actl_ct,Axp Equity Actual Count,EQUITY MONTH END EXPOSURE CONTROL,American Express Equity Actual Count,AXP,American Express
oracle.npofe02p.ods.equty_expsr_adj_cntl.axp_eqty_actl_ct,Axp Equity Actual Count,EQUITY EXPOSURE ADJUSTMENT CONTROL,American Express Equity Actual Count,AXP,American Express
oracle.npofe02p.ods.equty_expsr_adj_cntl.axp_eqty_expt_ct,Axp Equity Expected Count,EQUITY EXPOSURE ADJUSTMENT CONTROL,American Express Equity Expected Count,AXP,American Express
oracle.npofe02p.ods.equty_mo_end_expsr_cntl.axp_equty_expt_ct,Axp Equity Expected Count,EQUITY MONTH END EXPOSURE CONTROL,American Express Equity Expected Count,AXP,American Express
oracle.npofe02p.ods.ods_cmn_invst_secr.axp_lgl_ent_nm,Axp Legal Entity Name,OPERATIONAL DATA STORE COMMON INVESTMENT SECURITY,American Express Legal Entity Name,AXP,American Express
oracle.npofe02p.ods.purch_obligations_dtl.axp_lgl_ent_nm,Axp Legal Entity Name,PURCHASE OBLIGATIONS DETAILS,American Express Legal Entity Name,AXP,American Express
oracle.npofe02p.ods.intm_debt_deriv_parm.aecb_consm_lend_pct,Aecb Consumer Lending Percentage,INTERIM DEBT DERIVED PARAMETER,American Express Centurion Bank Consumer Lending Percentage,AECB,American Express Centurion Bank
oracle.npofe02p.ods.equty_mo_end_expsr_cntl.aecb_equty_actl_ct,Aecb Equity Actual Count,EQUITY MONTH END EXPOSURE CONTROL,American Express Centurion Bank Equity Actual Count,AECB,American Express Centurion Bank
oracle.npofe02p.ods.equty_expsr_adj_cntl.aecb_eqty_actl_ct,Aecb Equity Actual Count,EQUITY EXPOSURE ADJUSTMENT CONTROL,American Express Centurion Bank Equity Actual Count,AECB,American Express Centurion Bank
oracle.npofe02p.ods.equty_expsr_adj_cntl.aecb_eqty_expt_ct,Aecb Equity Expected Count,EQUITY EXPOSURE ADJUSTMENT CONTROL,American Express Centurion Bank Equity Expected Count,AECB,American Express Centurion Bank
oracle.npofe02p.ods.equty_mo_end_expsr_cntl.aecb_equty_expt_ct,Aecb Equity Expected Count,EQUITY MONTH END EXPOSURE CONTROL,American Express Centurion Bank Equity Expected Count,AECB,American Express Centurion Bank
oracle.npofe02p.ods.intm_debt_deriv_parm.aecb_open_lend_pct,Aecb Open Lending Percentage,INTERIM DEBT DERIVED PARAMETER,American Express Centurion Bank Open Lending Percentage,AECB,American Express Centurion Bank
oracle.npofe02p.ods.intm_debt_deriv_parm.man_basis_aecb_pct,Managed Basis Aecb Percentage,INTERIM DEBT DERIVED PARAMETER,Managed Basis American Express Centurion Bank Percentage,AECB,American Express Centurion Bank
oracle.npofe02p.ods.equty_expsr_adj_cntl.aenb_eqty_actl_ct,Aenb Equity Actual Count,EQUITY EXPOSURE ADJUSTMENT CONTROL,American Express National Bank Equity Actual Count,AENB,American Express National Bank
oracle.npofe02p.ods.equty_mo_end_expsr_cntl.aenb_equty_actl_ct,Aenb Equity Actual Count,EQUITY MONTH END EXPOSURE CONTROL,American Express National Bank Equity Actual Count,AENB,American Express National Bank
oracle.npofe02p.ods.equty_mo_end_expsr_cntl.aenb_equty_expt_ct,Aenb Equity Expected Count,EQUITY MONTH END EXPOSURE CONTROL,American Express National Bank Equity Expected Count,AENB,American Express National Bank
oracle.npofe02p.ods.equty_expsr_adj_cntl.aenb_eqty_expt_ct,Aenb Equity Expected Count,EQUITY EXPOSURE ADJUSTMENT CONTROL,American Express National Bank Equity Expected Count,AENB,American Express National Bank
oracle.npofe02p.ods.stg_cards.v_amort_meth_pdfc_cd,V Amort Meth Pdfc Code,STAGE CARDS,Deferred Balance Amortization Code,AMORT,Amortization
oracle.npofe02p.ods.stg_cards.n_acct_tot_bt_amt,N Account Total Balancetransfer Amt,STAGE CARDS,Account Total Balance Transfer Amount,AMT,Amount
oracle.npofe02p.ods.stg_cards.n_allowance_amt,N Allowance Amt,STAGE CARDS,Allowance Amount,AMT,Amount
oracle.npofe02p.ods.stg_cards.n_cyc_pmt_amt,N Cycle Permit Amt,STAGE CARDS,Payment Amount Cycle To Date,AMT,Amount
oracle.npofe02p.ods.stg_cards.n_cyc_pmt_bounced_amt,N Cycle Permit Bounced Amt,STAGE CARDS,Bounced Payment Amount - Cycle End,AMT,Amount
oracle.npofe02p.ods.stg_cards.n_def_recovery_amt,N Define Recovery Amt,STAGE CARDS,Recoveries,AMT,Amount
oracle.npofe02p.ods.stg_cards.n_drawn_amt,N Drawn Amt,STAGE CARDS,Drawn Amount,AMT,Amount
oracle.npofe02p.ods.stg_cards.n_ead_off_bs_amt,N Ead Off Bs Amt,STAGE CARDS,Exposure At Default Off-Balance Sheet,AMT,Amount
oracle.npofe02p.ods.stg_cards.n_ead_on_bs_amt,N Ead On Bs Amt,STAGE CARDS,Exposure At Default On-Balance Sheet,AMT,Amount
oracle.npofe02p.ods.stg_cards.n_eop_pmt_amt,N End Of Period Permit Amt,STAGE CARDS,End Of Period Permit Amount,AMT,Amount
oracle.npofe02p.ods.stg_cards.n_eop_pmt_bounced_amt,N End Of Period Permit Bounced Amt,STAGE CARDS,End Of Period Permit Bounced Amount,AMT,Amount
oracle.npofe02p.ods.stg_cards.n_ins_premium_amt_lcy,N Ins Premium Amt Lcy,STAGE CARDS,Insurance Premium Amount Local Currency,AMT,Amount
oracle.npofe02p.ods.rua_amex_llfp_stg_cards_risk.n_loc_total_bal_amt,N Loc Total Balance Amt,RESTATEMENT UTILITY APPLICATION AMERICAN EXPRESS LLFP STAGE CARDS RISK,Line Of Credit Total Balance Amount,AMT,Amount
oracle.npofe02p.ods.rua_amex_llfp_stg_cards_risk.n_pmtfull_total_bal_amt,N Pmtfull Total Balance Amt,RESTATEMENT UTILITY APPLICATION AMERICAN EXPRESS LLFP STAGE CARDS RISK,Payment In Full Total Balance Amount,AMT,Amount
oracle.npofe02p.ods.stg_cards.n_prior_qtr_loss_amt,N Prior Quarter Loss Amt,STAGE CARDS,Prior Quarter Loss,AMT,Amount
oracle.npofe02p.ods.stg_cards.n_prior_yr_loss_amt,N Prior Year Loss Amt,STAGE CARDS,Prior Year Loss,AMT,Amount
oracle.npofe02p.ods.stg_cards.n_provision_amt_ytd,N Provision Amt Year To Date,STAGE CARDS,Provision Amount Year To Date,AMT,Amount
oracle.npofe02p.ods.stg_cards.n_sec_prin_amt,N Security And Exchange Commission Prin Amt,STAGE CARDS,Security And Exchange Commission Principal Amount,AMT,Amount
oracle.npofe02p.ods.stg_cards.n_sec_prin_beginning_amt,N Security And Exchange Commission Prin Beginning Amt,STAGE CARDS,Security And Exchange Commission Principal Beginning Amount,AMT,Amount
oracle.npofe02p.ods.stg_cards.n_sec_repurchased_amt,N Security And Exchange Commission Repurchased Amt,STAGE CARDS,Security And Exchange Commission Repurchased Amount,AMT,Amount
oracle.npofe02p.ods.stg_cards.n_tot_int_amt_mtd,N Total Integer Amt Month To Date,STAGE CARDS,Interest Amount Month To Date,AMT,Amount
oracle.npofe02p.ods.rua_stg_loan_contracts.n_apr_rate,Apr Rate,RESTATEMENT UTILITY APPLICATION STAGE LOAN CONTRACTS,Annual Percentage Rate Rate,APR,Annual Percentage Rate
oracle.npofe02p.ods.intl_ar_sold.apr_settle_dt_tx,Apr Settlement Date Text,INTERNATIONAL ACCOUNTS RECEIVABLE SOLD,Annual Percentage Rate Settle Date Text,APR,Annual Percentage Rate
oracle.npofe02p.ods.outp_arw_mo_tdr_bal.crnt_apr_in_force_rt,Current Apr In Force Rate,OUTPUT ACCOUNTS RECEIVABLE DATA WAREHOUSE MONTHLY TROUBLE DEBT RESTRUCTURE BALANCE,Current Annual Percentage Rate In Force Rate,APR,Annual Percentage Rate
oracle.npofe02p.ods.outp_arw_tdr_da.crnt_apr_in_force_rt,Current Apr In Force Rate,OUTPUT ACCOUNTS RECEIVABLE DATA WAREHOUSE TROUBLE DEBT RESTRUCTURE DATA,Current Annual Percentage Rate In Force Rate,APR,Annual Percentage Rate
oracle.npofe02p.ods.outp_arw_tdr_da.tdr_pre_prog_apr_rt,Tdr Pre Program Apr Rate,OUTPUT ACCOUNTS RECEIVABLE DATA WAREHOUSE TROUBLE DEBT RESTRUCTURE DATA,Trouble Debt Restructure Pre Program Annual Percentage Rate Rate,APR,Annual Percentage Rate
oracle.npofe02p.ods.outp_arw_mo_tdr_bal.tdr_pre_prog_apr_rt,Tdr Pre Program Apr Rate,OUTPUT ACCOUNTS RECEIVABLE DATA WAREHOUSE MONTHLY TROUBLE DEBT RESTRUCTURE BALANCE,Trouble Debt Restructure Pre Program Annual Percentage Rate Rate,APR,Annual Percentage Rate
oracle.npofe02p.ods.outp_arw_tdr_da.tdr_prog_apr_rt,Tdr Program Apr Rate,OUTPUT ACCOUNTS RECEIVABLE DATA WAREHOUSE TROUBLE DEBT RESTRUCTURE DATA,Trouble Debt Restructure Program Annual Percentage Rate Rate,APR,Annual Percentage Rate
oracle.npofe02p.ods.outp_arw_mo_tdr_bal.tdr_prog_apr_rt,Tdr Program Apr Rate,OUTPUT ACCOUNTS RECEIVABLE DATA WAREHOUSE MONTHLY TROUBLE DEBT RESTRUCTURE BALANCE,Trouble Debt Restructure Program Annual Percentage Rate Rate,APR,Annual Percentage Rate
oracle.npofe02p.ods.pre_psw_fis_term_dep_cntrct.apy_rt,Apy Rate,PRE-STAGE PSW FINAL INSTANCE STATUS TERM DEPOSIT CONTRACTS,Annual Percentage Yield Rate,APY,Annual Percentage Yield
oracle.npofe02p.ods.pre_psw_mvt_term_dep_cntrct.apy_rt,Apy Rate,PRE-STAGE PSW MVT TERM DEPOSIT CONTRACTS,Annual Percentage Yield Rate,APY,Annual Percentage Yield
oracle.npofe02p.ods.ods_rr_stg_td_contracts.n_apy_rt,Apy Rate,OPERATIONAL DATA STORE RR STAGE TERM DEPOSIT CONTRACTS,Annual Percentage Yield Rate,APY,Annual Percentage Yield
oracle.npofe02p.ods.ods_rr_stg_casa.n_apy_rt,Apy Rate,OPERATIONAL DATA STORE RR STAGE CASA ACCOUNTS,Annual Percentage Yield Rate,APY,Annual Percentage Yield
oracle.npofe02p.ods.pre_mnl_money_mkt_cntrct_adj.apy_rt,Apy Rate,PRE-STAGE MANUAL MONEY MARKET CONTRACTS ADJUSTMENT,Annual Percentage Yield Rate,APY,Annual Percentage Yield
oracle.npofe02p.ods.pre_psw_fis_casa.apy_rt,Apy Rate,PRE-STAGE PSW FINAL INSTANCE STATUS CASA,Annual Percentage Yield Rate,APY,Annual Percentage Yield
oracle.npofe02p.ods.pers_chk_save_bal.apy_rt,Apy Rate,PERSONAL CHECKING SAVINGS BALANCE,Annual Percentage Yield Rate,APY,Annual Percentage Yield
oracle.npofe02p.ods.ods_rbi_stg_td_contracts.n_apy_rt,Apy Rate,OPERATIONAL DATA STORE RBI STAGE TERM DEPOSIT CONTRACTS,Annual Percentage Yield Rate,APY,Annual Percentage Yield
oracle.npofe02p.ods.pre_iwb_casa.apy_rt,Apy Rate,PRE-STAGE IWEALTHVIEW BANKING CASA,Annual Percentage Yield Rate,APY,Annual Percentage Yield
oracle.npofe02p.ods.pre_bidw_money_mkt_cntrct.apy_rt,Apy Rate,PRE-STAGE BIDW MONEY MARKET CONTRACTS,Annual Percentage Yield Rate,APY,Annual Percentage Yield
oracle.npofe02p.ods.pre_gmdl_se_demog.aml_rev_dt,Aml Review Date,PRE-STAGE GLOBAL MERCHANT DATA LAYER SERVICE ESTABLISHMENT DEMOGRAPHICS,Anti Money Laundering Review Date,AML,Anti Money Laundering
oracle.npofe02p.ods.pre_se_demog.aml_rev_dt,Aml Review Date,PRE-STAGE SERVICE ESTABLISHMENT DEMOGRAPHIC,Anti Money Laundering Review Date,AML,Anti Money Laundering
oracle.npofe02p.ods.stg_gmdl_se_demog.aml_rev_dt,Aml Review Date,STAGE GLOBAL MERCHANT DATA LAYER SERVICE ESTABLISHMENT DEMOGRAPHICS,Anti Money Laundering Review Date,AML,Anti Money Laundering
oracle.npofe02p.ods.rua_stg_loan_contracts.n_impair_asc31010_amt,Impairment Amount Under Asc 310-10 Rules,RESTATEMENT UTILITY APPLICATION STAGE LOAN CONTRACTS,Impairment Amount Under ASC 310 - 10 Rules,ASC,ASC
oracle.npofe02p.ods.rua_stg_credit_line_details.n_impair_asc31010_amt,Impairment Amount Under Asc 310-10 Rules,RESTATEMENT UTILITY APPLICATION STAGE CREDIT FACILITY DETAILS,Impairment Amount Under ASC 310 - 10 Rules,ASC,ASC
oracle.npofe02p.ods.rua_stg_credit_line_details.n_impair_asc31030_amt,Impairment Amount Under Asc 310-30 Rules,RESTATEMENT UTILITY APPLICATION STAGE CREDIT FACILITY DETAILS,Impairment Amount Under ASC 310 - 30 Rules,ASC,ASC
oracle.npofe02p.ods.rua_stg_loan_contracts.n_impair_asc31030_amt,Impairment Amount Under Asc 310-30 Rules,RESTATEMENT UTILITY APPLICATION STAGE LOAN CONTRACTS,Impairment Amount Under ASC 310 - 30 Rules,ASC,ASC
oracle.npofe02p.ods.ods_rwa_stg_cards.f_afc_ind,Afc Indicator,OPERATIONAL DATA STORE RISK-WEIGHTED ASSETS STAGE CARDS,Asset Financing Company Indicator,AFC,Asset Financing Company
oracle.npofe02p.ods.ods_rwa_stg_repo_cont_adj.f_afc_ind,Afc Indicator,OPERATIONAL DATA STORE RISK-WEIGHTED ASSETS STAGE REPURCHASE AGREEMENT CONTRACTS ADJUSTMENT,Asset Financing Company Indicator,AFC,Asset Financing Company
oracle.npofe02p.ods.ods_rwa_stg_investments.f_afc_ind,Afc Indicator,OPERATIONAL DATA STORE RISK-WEIGHTED ASSETS STAGE INVESTMENTS,Asset Financing Company Indicator,AFC,Asset Financing Company
oracle.npofe02p.ods.ods_rwa_stg_swaps_cont_adj.f_afc_ind,Afc Indicator,OPERATIONAL DATA STORE RISK-WEIGHTED ASSETS STAGE SWAPS CONTRACTS ADJUSTMENT,Asset Financing Company Indicator,AFC,Asset Financing Company
oracle.npofe02p.ods.ods_rbi_stg_investments.f_afc_ind,Afc Indicator,OPERATIONAL DATA STORE RBI STAGE INVESTMENTS,Asset Financing Company Indicator,AFC,Asset Financing Company
oracle.npofe02p.ods.ods_rr_stg_mm_contracts.f_afc_ind,Afc Indicator,OPERATIONAL DATA STORE RR STAGE MONEY MARKET CONTRACTS,Asset Financing Company Indicator,AFC,Asset Financing Company
oracle.npofe02p.ods.ods_rwa_stg_non_sec_exp.f_afc_ind,Afc Indicator,OPERATIONAL DATA STORE RISK-WEIGHTED ASSETS STAGE NON SECURITY AND EXCHANGE COMMISSION EXPOSURES,Asset Financing Company Indicator,AFC,Asset Financing Company
oracle.npofe02p.ods.ods_rwa_stg_swaps_contracts.f_afc_ind,Afc Indicator,OPERATIONAL DATA STORE RISK-WEIGHTED ASSETS STAGE SWAPS CONTRACTS,Asset Financing Company Indicator,AFC,Asset Financing Company
oracle.npofe02p.ods.ods_rwa_stg_investments_adj.f_afc_ind,Afc Indicator,OPERATIONAL DATA STORE RISK-WEIGHTED ASSETS STAGE INVESTMENTS ADJUSTMENT,Asset Financing Company Indicator,AFC,Asset Financing Company
oracle.npofe02p.ods.ods_rwa_stg_repo_contracts.f_afc_ind,Afc Indicator,OPERATIONAL DATA STORE RISK-WEIGHTED ASSETS STAGE REPURCHASE AGREEMENT CONTRACTS,Asset Financing Company Indicator,AFC,Asset Financing Company
oracle.npofe02p.ods.ods_rwa_stg_non_sec_exp_adj.f_afc_ind,Afc Indicator,OPERATIONAL DATA STORE RISK-WEIGHTED ASSETS STAGE NON SECURITY AND EXCHANGE COMMISSION EXPOSURES ADJUSTMENT,Asset Financing Company Indicator,AFC,Asset Financing Company
oracle.npofe02p.ods.stg_cards.f_afc_ind,F Afc Ind,STAGE CARDS,Asset Financing Company Indicator,AFC,Asset Financing Company
oracle.npofe02p.ods.intl_ar_sold.aug_settle_dt_tx,Aug Settlement Date Text,INTERNATIONAL ACCOUNTS RECEIVABLE SOLD,August Settle Date Text,AUG,August
oracle.npofe02p.ods.pre_se_demog.ach_mer_line_nm,Ach Merchant Line Name,PRE-STAGE SERVICE ESTABLISHMENT DEMOGRAPHIC,Automated Clearing House Merchant Line Name,ACH,Automated Clearing House
oracle.npofe02p.ods.stg_gmdl_se_demog.ach_mer_line_nm,Ach Merchant Line Name,STAGE GLOBAL MERCHANT DATA LAYER SERVICE ESTABLISHMENT DEMOGRAPHICS,Automated Clearing House Merchant Line Name,ACH,Automated Clearing House
oracle.npofe02p.ods.pre_gmdl_se_demog.ach_mer_line_nm,Ach Merchant Line Name,PRE-STAGE GLOBAL MERCHANT DATA LAYER SERVICE ESTABLISHMENT DEMOGRAPHICS,Automated Clearing House Merchant Line Name,ACH,Automated Clearing House
